,GAMEID,TEAM_HOME,TEAM_AWAY,TEAM_ELO_BEFORE_HOME,TEAM_ELO_BEFORE_AWAY,TEAM_ELO_AFTER_HOME,TEAM_ELO_AFTER_AWAY,ODDS_HOME,PROBS_HOME,PROBS_AWAY
164,201311200PHI,PHI,TOR,1447.6606444519223,1484.0732063048993,1435.9771571108167,1495.7566936460048,1.3771098839458626,0.5793210878665572,0.42067891213344283
165,201311200ATL,ATL,DET,1525.160104329829,1478.4205487455572,1530.5918859172484,1472.9887671581378,2.2225364333777096,0.6896854323686117,0.31031456763138826
166,201311200MIL,MIL,POR,1449.4655415698146,1561.2517301302232,1441.0390224447947,1569.6782492552431,0.8923485629733863,0.4715561289465973,0.5284438710534027
167,201311200MIN,MIN,LAC,1541.1280298688364,1534.4625784247391,1533.0111442886368,1542.5794640049387,1.7646705120294597,0.6382932448373638,0.3617067551626363
168,201311200NOP,NOP,UTA,1497.2594840817983,1403.577124788276,1501.2605201792446,1399.5760886908297,2.912097410995498,0.7443826431342533,0.2556173568657467
169,201311200SAS,SAS,BOS,1584.3345516444683,1457.8197920869713,1588.7610573984823,1453.3932863329574,3.5179276128826777,0.7786595789740981,0.22134042102590193
170,201311200PHO,PHO,SAC,1508.7272407379871,1450.8402178406584,1496.320130573317,1463.2473280053284,2.3698319877552247,0.7032493003705688,0.2967506996294313
171,201311200DAL,DAL,HOU,1529.2404252936733,1534.0215026124908,1533.4725387430108,1529.7893891631534,1.6521417524439148,0.6229462474701766,0.37705375252982337
172,201311200GSW,GSW,MEM,1557.8141991857647,1497.4840874572865,1545.329872924706,1509.9684137183451,2.403395697209369,0.7061758052935323,0.29382419470646765
173,201311210OKC,OKC,LAC,1533.3922618904064,1542.5794640049387,1543.3180260802903,1532.6536998150548,1.6107642967001512,0.6169704016314533,0.3830295983685466
174,201311210DEN,DEN,CHI,1487.5598186898446,1538.9567245370781,1497.1232824726817,1529.393260754241,1.263303604781326,0.5581679815790259,0.4418320184209742
175,201311220CHA,CHA,PHO,1476.0788127081953,1496.320130573317,1466.1141426890251,1506.2848005924873,1.5114601637397538,0.6018252590911398,0.3981747409088601
176,201311220PHI,PHI,MIL,1435.9771571108167,1441.0390224447947,1442.8586956547788,1434.1574839008326,1.6494734771608404,0.6225665179816807,0.37743348201831933
177,201311220TOR,TOR,WAS,1495.7566936460048,1485.9964900134926,1502.1999787009279,1479.5532049585695,1.7963895047957645,0.6423960259166274,0.35760397408337274
178,201311220BOS,BOS,IND,1453.3932863329574,1569.1911775310882,1441.913998059993,1580.6704658040526,0.8719774863662587,0.4658055413149629,0.5341944586850371
179,201311220DET,DET,ATL,1472.9887671581378,1530.5918859172484,1464.1530049947296,1539.4276480806566,1.2189677145759403,0.5493399956064225,0.45066000439357756
180,201311220MEM,MEM,SAS,1509.9684137183451,1588.7610573984823,1496.2409628718865,1602.488508244941,1.078992412686363,0.5189977635811315,0.4810022364188686
181,201311220MIN,MIN,BRK,1533.0111442886368,1457.284826929899,1544.3819950415036,1445.9139761770323,2.6261274146466023,0.7242237004797972,0.27577629952020283
182,201311220NOP,NOP,CLE,1501.2605201792446,1452.1676712664646,1505.0020831163724,1448.4261083293368,2.2528492007993703,0.6925772028551908,0.30742279714480936
183,201311220DAL,DAL,UTA,1533.4725387430108,1399.5760886908297,1537.4863224184526,1395.562305015388,3.67063435581625,0.7858963207525077,0.21410367924749224
184,201311220POR,POR,CHI,1569.6782492552431,1529.393260754241,1573.1263572496473,1525.945152759837,2.1414723497728523,0.6816779240242856,0.31832207597571444
185,201311220LAL,LAL,GSW,1466.0501475095691,1545.329872924706,1474.703895843439,1536.676124590836,1.0759712979269587,0.5182977717473316,0.48170222825266834
186,201311230LAC,LAC,SAC,1532.6536998150548,1463.2473280053284,1534.8218533086842,1461.079174511699,2.5323045161905995,0.7168987001498822,0.2831012998501177
187,201311230IND,IND,PHI,1580.6704658040526,1442.8586956547788,1584.1106000256073,1439.418561433224,3.7543039068085857,0.7896642663991439,0.21033573360085608
188,201311230WAS,WAS,NYK,1479.5532049585695,1442.2799861219537,1485.6420961900612,1436.191094890462,2.1046653303588316,0.6779040915548789,0.32209590844512115
189,201311230ATL,ATL,BOS,1539.4276480806566,1441.913998059993,1525.7671187262206,1455.574527414429,2.9770362648665216,0.7485564793979663,0.2514435206020336
190,201311230MIA,MIA,ORL,1582.1799092624458,1466.1211639843668,1584.2304254211695,1464.0706478256432,3.312431173750807,0.7681122411676118,0.2318877588323882
191,201311230HOU,HOU,MIN,1529.7893891631534,1544.3819950415036,1538.4888221055458,1535.6825620991112,1.5614154966221618,0.6095908682840645,0.39040913171593555
192,201311230MIL,MIL,CHA,1434.1574839008326,1466.1141426890251,1412.892393045175,1487.3792335446828,1.412890005505761,0.5855592266045331,0.41444077339546687
193,201311230SAS,SAS,CLE,1602.488508244941,1448.4261083293368,1610.0887126862735,1440.8259038880042,4.122455722643633,0.8047811334748027,0.19521886652519718
194,201311230DEN,DEN,DAL,1497.1232824726817,1537.4863224184526,1501.379703021144,1533.2299018699903,1.3461467286575517,0.5737691987524614,0.4262308012475387
195,201311230GSW,GSW,POR,1536.676124590836,1573.1263572496473,1523.5771144171745,1586.2253674233089,1.376811289231578,0.5792682386983699,0.4207317613016301
196,201311240BRK,BRK,DET,1445.9139761770323,1464.1530049947296,1432.0461849558214,1478.0207962159404,1.5289821945560398,0.6045840092695673,0.39541599073043254
197,201311240LAC,LAC,CHI,1534.8218533086842,1525.945152759837,1553.715462363496,1507.051543705025,1.7872765258833978,0.6412268425060335,0.3587731574939665
198,201311240ORL,ORL,PHO,1464.0706478256432,1506.2848005924873,1454.0379647277489,1516.3174836903816,1.3318785299157634,0.5711611959323953,0.42883880406760466
199,201311240OKC,OKC,UTA,1543.3180260802903,1395.562305015388,1549.6125763288762,1389.267754766802,3.9754775259689037,0.7990142665139937,0.20098573348600626
200,201311240LAL,LAL,SAC,1474.703895843439,1461.079174511699,1483.6738679797095,1452.1092023754286,1.8367997149877662,0.647490094307094,0.35250990569290597
201,201311250CHA,CHA,BOS,1487.3792335446828,1455.574527414429,1473.0891705951276,1469.8645903639842,2.0394439087487415,0.6709924479535226,0.3290075520464773
202,201311250IND,IND,MIN,1584.1106000256073,1535.6825620991112,1591.7437970452643,1528.0493650794542,2.244244113935189,0.6917617895322234,0.30823821046777655
203,201311250DET,DET,MIL,1478.0207962159404,1412.892393045175,1486.6790627326213,1404.234126528494,2.470705647454016,0.7118741542563357,0.2881258457436642
204,201311250MIA,MIA,PHO,1584.2304254211695,1516.3174836903816,1591.505295204945,1509.042613906606,2.5106279208224893,0.7151506731691137,0.2848493268308863
205,201311250MEM,MEM,HOU,1496.2409628718865,1538.4888221055458,1486.9458326265933,1547.783952350839,1.3316201305673052,0.5711136703230081,0.4288863296769918
206,201311250DAL,DAL,DEN,1533.2299018699903,1501.379703021144,1515.5168974395303,1519.092707451604,2.039978062423339,0.671050257776254,0.3289497422237459
207,201311250SAS,SAS,NOP,1610.0887126862735,1505.0020831163724,1617.1851629279358,1497.9056328747101,3.109686254144034,0.7566724226231035,0.2433275773768964
208,201311250UTA,UTA,CHI,1389.267754766802,1507.051543705025,1398.4373107996646,1497.8819876721625,0.8620660215508289,0.46296211389586167,0.5370378861041383
209,201311250POR,POR,NYK,1586.2253674233089,1436.191094890462,1590.136029287131,1432.28043302664,4.027964936264236,0.8011123759460826,0.19888762405391738
210,201311260TOR,TOR,BRK,1502.1999787009279,1432.0461849558214,1494.851197514171,1439.3949661425784,2.5432232449804935,0.7177710996853924,0.28222890031460757
211,201311260WAS,WAS,LAL,1485.6420961900612,1483.6738679797095,1490.8130756969765,1478.5028884727942,1.7175942222577147,0.6320274779031496,0.36797252209685044
212,201311260ATL,ATL,ORL,1525.7671187262206,1454.0379647277489,1503.4030151275406,1476.402068326429,2.5663913628555433,0.7196045250627462,0.2803954749372538
213,201311260NOP,NOP,GSW,1497.9056328747101,1523.5771144171745,1493.1980067043735,1528.2847405875111,1.4649449201598896,0.5943114218003968,0.4056885781996032
214,201311270CHA,CHA,IND,1473.0891705951276,1591.7437970452643,1456.9200569117254,1607.9129107286665,0.8577553467455822,0.4617159887324232,0.5382840112675767
215,201311270ORL,ORL,PHI,1476.402068326429,1439.418561433224,1483.2994500343414,1432.5211797253116,2.101158271503314,0.6775398375539082,0.3224601624460919
216,201311270BOS,BOS,MEM,1469.8645903639842,1486.9458326265933,1459.802848914076,1497.0075740765014,1.5392065199881524,0.6061761845174114,0.39382381548258855
217,201311270BRK,BRK,LAL,1439.3949661425784,1478.5028884727942,1431.5401985182498,1486.3576560971228,1.355907909616493,0.5755351913722361,0.42446480862776387
218,201311270CLE,CLE,MIA,1440.8259038880042,1591.505295204945,1432.6431715741687,1599.6880275187805,0.7133481211387521,0.4163474499651802,0.5836525500348198
219,201311270DET,DET,CHI,1486.6790627326213,1497.8819876721625,1466.735476491924,1517.82557391286,1.5921819187721622,0.6142246063988944,0.3857753936011056
220,201311270HOU,HOU,ATL,1547.783952350839,1503.4030151275406,1560.6901099352376,1490.496857543142,2.1925643229367395,0.6867721684366468,0.31322783156335327
221,201311270MIL,MIL,WAS,1404.234126528494,1490.8130756969765,1395.6104644319369,1499.4367377935337,1.0316980913137894,0.5078008862264797,0.4921991137735204
222,201311270MIN,MIN,DEN,1528.0493650794542,1519.092707451604,1517.180725281914,1529.9613472491442,1.7880993448974247,0.6413327230142905,0.35866727698570955
223,201311270OKC,OKC,SAS,1549.6125763288762,1617.1851629279358,1557.2134144978352,1609.584324758977,1.1509820044326744,0.5350960640585406,0.4649039359414594
224,201311270DAL,DAL,GSW,1515.5168974395303,1528.2847405875111,1520.4741306543276,1523.3275073727139,1.5779033279107073,0.612087858697765,0.38791214130223495
225,201311270PHO,PHO,POR,1509.042613906606,1590.136029287131,1522.3649658063387,1576.8136773873982,1.0647961239241595,0.5156906832527886,0.4843093167472113
226,201311270LAC,LAC,NYK,1553.715462363496,1432.28043302664,1558.7727365767519,1427.223158813384,3.416548367547636,0.773578841036158,0.22642115896384196
227,201311290CHA,CHA,MIL,1456.9200569117254,1395.6104644319369,1464.7639794668623,1387.7665418768,2.416985144972794,0.7073443525292347,0.2926556474707653
228,201311290ORL,ORL,SAS,1483.2994500343414,1609.584324758977,1470.8270893259235,1622.0566854673948,0.8208953832612289,0.4508196301706267,0.5491803698293731
229,201311290TOR,TOR,MIA,1494.851197514171,1599.6880275187805,1487.3760570801476,1607.1631679528039,0.9287694569826339,0.4815347182216378,0.5184652817783623
230,201311290ATL,ATL,DAL,1490.496857543142,1520.4741306543276,1493.9065627823359,1517.0644254151337,1.4290809079188118,0.5883216583111758,0.4116783416888242
231,201311290BOS,BOS,CLE,1459.802848914076,1432.6431715741687,1469.4061596227846,1423.0398608654602,1.9856339666668692,0.6650627601492658,0.33493723985073415
232,201311290DET,DET,LAL,1466.735476491924,1486.3576560971228,1459.2301646738097,1493.862967915237,1.5168566887936192,0.6026790065352031,0.39732099346479693
233,201311290HOU,HOU,BRK,1560.6901099352376,1431.5401985182498,1566.958093410445,1425.2722150430425,3.5716983943041987,0.78126291068416,0.21873708931584004
234,201311290IND,IND,WAS,1607.9129107286665,1499.4367377935337,1615.1401630214154,1492.2094855007847,3.1709575808531327,0.7602469023922658,0.2397530976077342
235,201311290OKC,OKC,GSW,1557.2134144978352,1523.3275073727139,1559.782083394871,1520.758838475678,2.0640241185826267,0.6736318118596972,0.3263681881403027
236,201311290PHI,PHI,NOP,1432.5211797253116,1493.1980067043735,1417.9079102892092,1507.811276140476,1.1975893701914095,0.5449559350967828,0.4550440649032172
237,201311290DEN,DEN,NYK,1529.9613472491442,1427.223158813384,1532.1565139613929,1425.0279921011354,3.067930175621459,0.7541747382998703,0.24582526170012975
238,201311290UTA,UTA,PHO,1398.4373107996646,1522.3649658063387,1389.3372022922783,1531.465074313725,0.8321102323085697,0.4541813137848482,0.5458186862151517
239,201311290SAC,SAC,LAC,1452.1092023754286,1558.7727365767519,1445.2849590208568,1565.5969799313236,0.919054285527206,0.4789099987730268,0.5210900012269732
240,201311300WAS,WAS,ATL,1492.2094855007847,1493.9065627823359,1498.492138278696,1487.6239100044245,1.6817340088864934,0.6271069402534747,0.3728930597465253
241,201311300CLE,CLE,CHI,1423.0398608654602,1517.82557391286,1429.9380136947022,1510.927421083618,0.9840920364356566,0.49599112257087596,0.504008877429124
242,201311300MEM,MEM,BRK,1497.0075740765014,1425.2722150430425,1482.1455098969154,1440.1342792226285,2.5664830335609605,0.7196117321770774,0.2803882678229226
243,201311300DAL,DAL,MIN,1517.0644254151337,1517.180725281914,1507.3339649362958,1526.9111857607518,1.697107099840565,0.6292323726932783,0.37076762730672186
244,201311300SAS,SAS,HOU,1622.0566854673948,1566.958093410445,1610.7334740642755,1578.2813048135642,2.3320963012022045,0.6998886257761504,0.30011137422384965
245,201311300MIL,MIL,BOS,1387.7665418768,1469.4061596227846,1396.4988366856394,1460.673864813945,1.0614534565577567,0.5149053708591541,0.485094629140846
246,201311300PHO,PHO,UTA,1531.465074313725,1389.3372022922783,1515.2023551729915,1405.5999214330118,3.848749806295993,0.7937612704409861,0.20623872955901384
247,201312010TOR,TOR,DEN,1487.3760570801476,1532.1565139613929,1473.2819522102725,1546.250618831268,1.3123475288076951,0.567539053908724,0.432460946091276
248,201312010DET,DET,PHI,1459.2301646738097,1417.9079102892092,1467.4935782688854,1409.6444966941335,2.1542972941440426,0.6829721783496752,0.31702782165032495
249,201312010LAC,LAC,IND,1565.5969799313236,1615.1401630214154,1558.0048010940095,1622.7323418587296,1.2768563548142091,0.5607979405966523,0.4392020594033477
250,201312010MIA,MIA,CHA,1607.1631679528039,1464.7639794668623,1608.6580079636499,1463.2691394560163,3.854765569269364,0.7940168303223549,0.20598316967764493
251,201312010SAC,SAC,GSW,1445.2849590208568,1520.758838475678,1440.5116438108128,1525.532153685722,1.0998040164101772,0.5237650789383673,0.4762349210616327
252,201312010OKC,OKC,MIN,1559.782083394871,1526.9111857607518,1566.4083059775264,1520.2849631780964,2.0519994691358647,0.6723459456291656,0.3276540543708343
253,201312010NYK,NYK,NOP,1425.0279921011354,1507.811276140476,1418.9391355131813,1513.90013272843,1.0544883594458625,0.5132608099713349,0.48673919002866506
254,201312010LAL,LAL,POR,1493.862967915237,1576.8136773873982,1486.422624418895,1584.2540208837402,1.0534725560680953,0.5130200318261089,0.4869799681738912
255,201312020WAS,WAS,ORL,1498.492138278696,1470.8270893259235,1508.4544455942441,1460.8647820103754,1.9914188899241139,0.6657104749293844,0.33428952507061555
256,201312020CHI,CHI,NOP,1510.927421083618,1513.90013272843,1503.9513995524644,1520.8761542595835,1.6694300280288634,0.6253881954199747,0.3746118045800253
257,201312020SAS,SAS,ATL,1610.7334740642755,1487.6239100044245,1612.710555582045,1485.646828486655,3.449641073317996,0.7752627720926887,0.22473722790731138
258,201312020UTA,UTA,HOU,1405.5999214330118,1578.2813048135642,1416.618972567808,1567.262253678768,0.6284873511351043,0.3859332101640396,0.6140667898359605
259,201312020POR,POR,IND,1584.2540208837402,1622.7323418587296,1589.7819324432758,1617.204430299194,1.3608310110638828,0.5764203387224396,0.4235796612775604
260,201312030PHI,PHI,ORL,1409.6444966941335,1460.8647820103754,1413.366682277394,1457.142596427115,1.2645886707219873,0.5584187040549029,0.4415812959450971
261,201312030BOS,BOS,MIL,1460.673864813945,1396.4988366856394,1465.6698054076007,1391.5028960919838,2.457183386577478,0.7107471926764134,0.28925280732358666
262,201312030BRK,BRK,DEN,1440.1342792226285,1546.250618831268,1423.6663489801815,1562.718549073715,0.9219537836488236,0.47969612562613084,0.5203038743738692
263,201312030MIA,MIA,DET,1608.6580079636499,1467.4935782688854,1590.1073917604813,1486.044194472054,3.8274636447762664,0.7928518838081595,0.20714811619184054
264,201312030MEM,MEM,PHO,1482.1455098969154,1515.2023551729915,1495.654333157694,1501.6935319122128,1.403970190447714,0.584021464170585,0.41597853582941496
265,201312030DAL,DAL,CHA,1507.3339649362958,1463.2691394560163,1512.4310941561034,1458.172010236209,2.188578173369811,0.6863805917158486,0.31361940828415125
266,201312030SAC,SAC,OKC,1440.5116438108128,1566.4083059775264,1436.5488226047682,1570.371127183571,0.822731915035125,0.4513729683716382,0.5486270316283618
267,201312030GSW,GSW,TOR,1525.532153685722,1473.2819522102725,1531.2047694247492,1467.6093364712453,2.294169510472415,0.6964333508579555,0.30356664914204445
268,201312040CLE,CLE,DEN,1429.9380136947022,1562.718549073715,1442.9054999400553,1549.751062828362,0.7907672264204205,0.4415801309928436,0.5584198690071565
269,201312040ATL,ATL,LAC,1485.646828486655,1558.0048010940095,1496.0399005878878,1547.6117289927768,1.119708740851466,0.5282370729865888,0.4717629270134112
270,201312040HOU,HOU,PHO,1567.262253678768,1501.6935319122128,1552.625863386283,1516.3299222046976,2.476976033028734,0.7123937609863485,0.2876062390136515
271,201312040MIL,MIL,DET,1391.5028960919838,1486.044194472054,1383.7388811459225,1493.8082094181152,0.985477592914,0.4963428428661625,0.5036571571338375
272,201312040NOP,NOP,DAL,1520.8761542595835,1512.4310941561034,1513.664115758875,1519.643132656812,1.7828411529501371,0.640655019443031,0.3593449805569689
273,201312040UTA,UTA,IND,1416.618972567808,1617.204430299194,1410.7704690320393,1623.0529338349627,0.5352249566621863,0.3486296613011341,0.6513703386988658
274,201312040POR,POR,OKC,1589.7819324432758,1570.371127183571,1595.4970740737303,1564.6559855531164,1.8990089569271271,0.6550545324772044,0.34494546752279565
275,201312050BRK,BRK,NYK,1423.6663489801815,1418.9391355131813,1395.7610476717055,1446.8444368216574,1.7450908189435126,0.6357133275521776,0.3642866724478225
276,201312050MEM,MEM,LAC,1495.654333157694,1547.6117289927768,1478.1232198066907,1565.14284234378,1.2592342002180674,0.5573721396818987,0.44262786031810125
277,201312050CHI,CHI,MIA,1503.9513995524644,1590.1073917604813,1521.2483603081077,1572.810431004838,1.0342130641826692,0.5084094102002082,0.49159058979979176
278,201312060CHA,CHA,PHI,1458.172010236209,1413.366682277394,1467.0156222271762,1404.5230702864267,2.1979272826124228,0.6872974549993243,0.3127025450006758
279,201312060WAS,WAS,MIL,1508.4544455942441,1383.7388811459225,1497.5389643627254,1394.6543623774412,3.4816804678668674,0.7768694115589264,0.22313058844107359
280,201312060ATL,ATL,CLE,1496.0399005878878,1442.9054999400553,1505.2135277225702,1433.7318728053729,2.305876278772233,0.6975083410044041,0.30249165899559594
281,201312060BOS,BOS,DEN,1465.6698054076007,1549.751062828362,1475.1820584144275,1540.2388098215351,1.0466388626431464,0.5113940137399019,0.4886059862600981
282,201312060NYK,NYK,ORL,1446.8444368216574,1457.142596427115,1467.0156672099831,1436.9713660387893,1.6004960291305743,0.6154579784786941,0.384542021521306
283,201312060HOU,HOU,GSW,1552.625863386283,1531.2047694247492,1564.4125869473344,1519.418045863698,1.9211122217216778,0.657664641377383,0.34233535862261694
284,201312060NOP,NOP,OKC,1513.664115758875,1564.6559855531164,1499.8546994071517,1578.4654019048396,1.2662525282955217,0.5587429081647344,0.4412570918352657
285,201312060PHO,PHO,TOR,1516.3299222046976,1467.6093364712453,1522.098761322927,1461.840497353016,2.2480266961401023,0.6921207571389785,0.30787924286102153
286,201312060POR,POR,UTA,1595.4970740737303,1410.7704690320393,1602.2449301209767,1404.0226129847929,4.9183169517833285,0.8310330439976392,0.16896695600236084
287,201312060SAC,SAC,LAL,1436.5488226047682,1486.422624418895,1428.2155659606967,1494.7558810629666,1.274428560012149,0.5603291228480448,0.43967087715195524
288,201312070PHI,PHI,DEN,1404.5230702864267,1540.2388098215351,1395.833394349176,1548.9284857587859,0.7775183565810727,0.4374179055323922,0.5625820944676078
289,201312070CLE,CLE,LAC,1433.7318728053729,1565.14284234378,1443.34905397401,1555.525661175143,0.7970261601953238,0.4435250737299744,0.5564749262700256
