,TEAM_HOME,TEAM_AWAY,FG_HOME,FG_AWAY,FGA_HOME,FGA_AWAY,FG_PCT_HOME,FG_PCT_AWAY,FG(3)_HOME,FG(3)_AWAY,FGA(3)_HOME,FGA(3)_AWAY,FG_PCT(3)_HOME,FG_PCT(3)_AWAY,FT_HOME,FT_AWAY,FTA_HOME,FTA_AWAY,FT_PCT_HOME,FT_PCT_AWAY,ORB_HOME,ORB_AWAY,DRB_HOME,DRB_AWAY,TRB_HOME,TRB_AWAY,AST_HOME,AST_AWAY,STL_HOME,STL_AWAY,BLK_HOME,BLK_AWAY,TOV_HOME,TOV_AWAY,PF_HOME,PF_AWAY,PTS_HOME,PTS_AWAY,TS_PCT_HOME,TS_PCT_AWAY,EFG_PCT_HOME,EFG_PCT_AWAY,3PA_R_HOME,3PA_R_AWAY,FT_R_HOME,FT_R_AWAY,ORB_PCT_HOME,ORB_PCT_AWAY,DRB_PCT_HOME,DRB_PCT_AWAY,TRB_PCT_HOME,TRB_PCT_AWAY,AST_PCT_HOME,AST_PCT_AWAY,STL_PCT_HOME,STL_PCT_AWAY,BLK_PCT_HOME,BLK_PCT_AWAY,TOV_PCT_HOME,TOV_PCT_AWAY,O_RTG_HOME,O_RTG_AWAY,D_RTG_HOME,D_RTG_AWAY,WINS_RECORD_HOME,WINS_RECORD_AWAY,LOSSES_RECORD_HOME,LOSSES_RECORD_AWAY,WIN_PCT_HOME,WIN_PCT_AWAY,GAME_NO_HOME,GAME_NO_AWAY,WIN_HOME,WIN_AWAY,LOSS_HOME,LOSS_AWAY,FG(3)_MISSED_HOME,FG(3)_MISSED_AWAY,FG_MISSED_HOME,FG_MISSED_AWAY,BLOCKED_ATTEMPTS_HOME,BLOCKED_ATTEMPTS_AWAY,TOV_FORCED_HOME,TOV_FORCED_AWAY,FG(2)_HOME,FG(2)_AWAY,FGA(2)_HOME,FGA(2)_AWAY,FG(2)_MISSED_HOME,FG(2)_MISSED_AWAY,GAMEID,DATE,SEASON,OTs
41,MIA,ATL,39,36,85,76,0.459,0.474,14,7,37,17,0.378,0.412,12,14,18,18,0.667,0.778,10,6,31,35,41,41,21,14,12,9,6,1,19,20,19,17,104,93,0.56,0.554,0.541,0.52,0.435,0.224,0.212,0.237,22.2,16.2,83.8,77.8,50.0,50.0,53.8,38.9,12.2,9.2,10.2,2.1,17.0,19.2,105.8,94.6,94.6,105.8,2.0,1.0,1.0,3.0,0.6666666666666666,0.25,3.0,4.0,0,1,1,0,23,10,46,40,1,6,20,19,25,29,48,59,23,30,201710230MIA,2017-10-23,2018,0
42,HOU,MEM,32,29,77,68,0.416,0.426,9,6,38,19,0.237,0.316,17,34,23,37,0.739,0.919,9,3,30,35,39,38,25,16,5,5,2,2,16,12,31,21,90,98,0.517,0.581,0.474,0.471,0.494,0.279,0.299,0.544,20.5,9.1,90.9,79.5,50.6,49.4,78.1,55.2,5.5,5.5,4.1,5.1,15.5,12.5,98.2,106.9,106.9,98.2,3.0,3.0,1.0,0.0,0.75,1.0,4.0,3.0,0,1,1,0,29,13,45,39,2,2,12,16,23,23,39,49,16,26,201710230HOU,2017-10-23,2018,0
43,MIL,CHA,40,33,85,78,0.471,0.423,9,7,26,26,0.346,0.269,14,21,16,36,0.875,0.583,5,10,37,38,42,48,24,17,8,3,4,5,13,14,27,21,103,94,0.56,0.501,0.524,0.468,0.306,0.333,0.188,0.462,11.6,21.3,78.7,88.4,46.7,53.3,60.0,51.5,8.2,3.1,7.7,8.5,12.4,13.0,105.7,96.4,96.4,105.7,3.0,1.0,1.0,2.0,0.75,0.3333333333333333,4.0,3.0,0,1,1,0,17,19,45,45,5,4,14,13,31,26,59,52,28,26,201710230MIL,2017-10-23,2018,0
44,DAL,GSW,38,48,96,86,0.396,0.558,9,15,29,39,0.31,0.385,18,22,30,26,0.6,0.846,14,10,28,40,42,50,21,33,11,6,0,8,12,16,20,23,103,133,0.472,0.682,0.443,0.645,0.302,0.453,0.313,0.302,25.9,26.3,73.7,74.1,45.7,54.3,55.3,68.8,10.7,5.8,0.0,11.9,9.9,14.1,100.2,129.4,129.4,100.2,0.0,2.0,4.0,2.0,0.0,0.5,4.0,4.0,0,1,1,0,20,24,58,38,8,0,16,12,29,33,67,47,38,14,201710230DAL,2017-10-23,2018,0
45,SAS,TOR,40,34,90,80,0.444,0.425,5,10,20,37,0.25,0.27,16,19,23,24,0.696,0.792,18,5,37,29,55,34,19,17,4,11,12,4,20,14,22,30,101,97,0.504,0.536,0.472,0.488,0.222,0.463,0.256,0.3,38.3,11.9,88.1,61.7,61.8,38.2,47.5,50.0,4.1,11.2,27.9,5.7,16.7,13.4,102.8,98.8,98.8,102.8,3.0,2.0,0.0,1.0,1.0,0.6666666666666666,3.0,3.0,0,1,1,0,15,27,50,46,4,12,14,20,35,24,70,43,35,19,201710230SAS,2017-10-23,2018,0
46,DEN,WAS,39,37,80,84,0.488,0.44,8,9,23,30,0.348,0.3,18,26,23,28,0.783,0.929,9,10,35,28,44,38,27,24,5,13,2,3,23,15,22,24,104,109,0.577,0.566,0.538,0.494,0.288,0.357,0.288,0.333,24.3,22.2,77.8,75.7,53.7,46.3,69.2,64.9,5.0,13.0,3.7,5.3,20.3,13.5,103.7,108.7,108.7,103.7,1.0,3.0,2.0,0.0,0.3333333333333333,1.0,3.0,3.0,0,1,1,0,15,21,41,47,3,2,15,23,31,28,57,54,26,26,201710230DEN,2017-10-23,2018,0
47,PHO,SAC,42,43,77,99,0.545,0.434,10,9,30,22,0.333,0.409,23,20,27,29,0.852,0.69,6,13,39,24,45,37,20,19,6,13,5,2,20,9,25,25,117,115,0.658,0.514,0.61,0.48,0.39,0.222,0.351,0.293,20.0,25.0,75.0,80.0,54.9,45.1,47.6,44.2,5.9,12.7,6.5,4.3,18.4,7.5,114.2,112.2,112.2,114.2,1.0,1.0,3.0,3.0,0.25,0.25,4.0,4.0,1,0,0,1,20,13,35,56,2,5,9,20,32,34,47,77,15,43,201710230PHO,2017-10-23,2018,0
48,CLE,CHI,43,42,83,88,0.518,0.477,16,17,38,33,0.421,0.515,17,11,22,13,0.773,0.846,8,8,31,31,39,39,28,28,5,3,3,3,9,9,14,20,119,112,0.642,0.598,0.614,0.574,0.458,0.375,0.265,0.148,20.5,20.5,79.5,79.5,50.0,50.0,65.1,66.7,5.4,3.3,5.5,6.7,8.9,8.8,129.3,121.7,121.7,129.3,3.0,0.0,1.0,3.0,0.75,0.0,4.0,3.0,1,0,0,1,22,16,40,46,3,3,9,9,27,25,45,55,18,30,201710240CLE,2017-10-24,2018,0
49,ORL,BRK,41,40,83,96,0.494,0.417,8,11,23,35,0.348,0.314,35,30,40,34,0.875,0.882,6,14,38,35,44,49,20,21,8,8,5,4,11,15,23,27,125,121,0.621,0.545,0.542,0.474,0.277,0.365,0.482,0.354,14.6,26.9,73.1,85.4,47.3,52.7,48.8,52.5,7.6,7.6,8.2,6.7,9.9,11.9,118.0,114.2,114.2,118.0,3.0,2.0,1.0,2.0,0.75,0.5,4.0,4.0,1,0,0,1,15,24,42,56,4,5,15,11,33,29,60,61,27,32,201710240ORL,2017-10-24,2018,0
50,BOS,NYK,37,36,75,85,0.493,0.424,14,1,29,12,0.483,0.083,22,16,27,25,0.815,0.64,5,11,36,32,41,43,26,20,11,8,7,2,12,14,24,17,110,89,0.633,0.464,0.587,0.429,0.387,0.141,0.36,0.294,13.5,23.4,76.6,86.5,48.8,51.2,70.3,55.6,11.6,8.5,9.6,4.3,12.1,12.7,116.4,94.2,94.2,116.4,2.0,0.0,2.0,3.0,0.5,0.0,4.0,3.0,0,1,1,0,15,11,38,49,2,7,14,12,23,35,46,73,23,38,201710240BOS,2017-10-24,2018,0
51,MIN,IND,42,56,86,84,0.488,0.667,9,10,24,22,0.375,0.455,14,8,22,11,0.636,0.727,9,8,18,34,27,42,27,31,9,8,4,2,14,17,14,21,107,130,0.559,0.732,0.541,0.726,0.279,0.262,0.256,0.131,20.9,30.8,69.2,79.1,39.1,60.9,64.3,55.4,9.2,8.2,6.5,3.2,12.8,16.1,109.7,133.2,133.2,109.7,2.0,2.0,2.0,2.0,0.5,0.5,4.0,4.0,0,1,1,0,15,12,44,28,2,4,17,14,33,46,62,62,29,16,201710240MIN,2017-10-24,2018,0
52,POR,NOP,33,30,88,76,0.375,0.395,10,9,29,30,0.345,0.3,27,24,33,32,0.818,0.75,18,4,45,38,63,42,17,17,7,5,7,7,18,17,22,26,103,93,0.502,0.516,0.432,0.454,0.33,0.395,0.375,0.421,32.1,8.2,91.8,67.9,60.0,40.0,51.5,56.7,6.9,4.9,15.2,11.9,14.9,15.9,101.9,92.0,92.0,101.9,3.0,1.0,1.0,3.0,0.75,0.25,4.0,4.0,0,1,1,0,19,21,55,46,7,7,17,18,23,21,59,46,36,25,201710240POR,2017-10-24,2018,0
53,LAC,UTA,39,34,83,79,0.47,0.43,10,7,29,28,0.345,0.25,14,9,21,11,0.667,0.818,11,8,33,33,44,41,21,20,12,7,4,7,13,18,16,23,102,84,0.553,0.501,0.53,0.475,0.349,0.354,0.253,0.139,25.0,19.5,80.5,75.0,51.8,48.2,53.8,58.8,13.0,7.6,7.8,13.0,12.4,17.7,110.5,91.0,91.0,110.5,3.0,2.0,0.0,2.0,1.0,0.5,3.0,4.0,0,1,1,0,19,21,44,45,7,4,18,13,29,27,54,51,25,24,201710240LAC,2017-10-24,2018,0
54,CHA,DEN,38,38,81,100,0.469,0.38,13,8,31,31,0.419,0.258,21,9,26,15,0.808,0.6,10,18,40,33,50,51,17,18,5,6,5,1,14,13,16,23,110,93,0.595,0.436,0.549,0.42,0.383,0.31,0.321,0.15,23.3,31.0,69.0,76.7,49.5,50.5,44.7,47.4,5.2,6.2,7.2,2.0,13.2,10.9,113.9,96.3,96.3,113.9,2.0,1.0,2.0,3.0,0.5,0.25,4.0,4.0,0,1,1,0,18,23,43,62,1,5,13,14,25,30,50,69,25,39,201710250CHO,2017-10-25,2018,0
55,DET,MIN,48,37,92,85,0.522,0.435,15,9,34,25,0.441,0.36,11,18,17,21,0.647,0.857,12,7,35,30,47,37,32,19,7,5,3,4,14,14,22,19,122,101,0.613,0.536,0.603,0.488,0.37,0.294,0.185,0.247,28.6,16.7,83.3,71.4,56.0,44.0,66.7,51.4,7.1,5.0,5.0,6.9,12.3,12.9,123.1,101.9,101.9,123.1,3.0,2.0,2.0,3.0,0.6,0.4,5.0,5.0,1,0,0,1,19,16,44,48,4,3,14,14,33,28,58,60,25,32,201710250DET,2017-10-25,2018,0
56,PHI,HOU,43,36,97,75,0.443,0.48,12,12,36,39,0.333,0.308,6,21,10,24,0.6,0.875,12,7,31,33,43,40,29,22,14,11,7,13,14,19,19,13,104,105,0.513,0.614,0.505,0.56,0.371,0.52,0.103,0.32,26.7,18.4,81.6,73.3,51.8,48.2,67.4,61.1,14.3,11.3,19.4,21.3,12.1,18.2,106.4,107.4,107.4,106.4,1.0,4.0,4.0,1.0,0.2,0.8,5.0,5.0,0,1,1,0,24,27,54,39,13,7,19,14,31,24,61,36,30,12,201710250PHI,2017-10-25,2018,0
57,BRK,CLE,40,39,93,81,0.43,0.481,17,12,46,35,0.37,0.343,15,17,21,26,0.714,0.654,10,9,28,38,38,47,22,21,11,5,3,7,12,21,22,17,112,107,0.548,0.579,0.522,0.556,0.495,0.432,0.226,0.321,20.8,24.3,75.7,79.2,44.7,55.3,55.0,53.8,10.8,4.9,6.5,14.9,10.5,18.5,110.3,105.4,105.4,110.3,3.0,3.0,2.0,2.0,0.6,0.6,5.0,5.0,1,0,0,1,29,23,53,42,7,3,21,12,23,27,47,46,24,19,201710250BRK,2017-10-25,2018,0
58,MIA,SAS,37,42,80,76,0.463,0.553,9,10,26,17,0.346,0.588,17,23,18,30,0.944,0.767,4,8,28,36,32,44,19,18,6,6,2,3,9,13,25,20,100,117,0.569,0.656,0.519,0.618,0.325,0.224,0.225,0.395,10.0,22.2,77.8,90.0,42.1,57.9,51.4,42.9,6.5,6.5,3.4,5.6,9.3,12.7,108.4,126.8,126.8,108.4,2.0,4.0,2.0,0.0,0.5,1.0,4.0,4.0,0,1,1,0,17,7,43,34,3,2,13,9,28,32,54,59,26,27,201710250MIA,2017-10-25,2018,0
59,OKC,IND,43,28,89,83,0.483,0.337,10,10,27,29,0.37,0.345,18,30,26,35,0.692,0.857,16,14,33,27,49,41,26,13,8,13,8,2,21,19,27,23,114,96,0.568,0.488,0.539,0.398,0.303,0.349,0.292,0.422,37.2,29.8,70.2,62.8,54.4,45.6,60.5,46.4,8.0,13.0,14.8,3.2,17.3,16.2,113.7,95.7,95.7,113.7,2.0,2.0,2.0,3.0,0.5,0.4,4.0,5.0,0,1,1,0,17,19,46,55,2,8,19,21,33,18,62,54,29,36,201710250OKC,2017-10-25,2018,0
60,DAL,MEM,36,33,74,72,0.486,0.458,11,12,26,31,0.423,0.387,20,16,29,24,0.69,0.667,4,6,31,30,35,36,20,14,6,7,4,2,11,17,20,22,103,94,0.594,0.569,0.561,0.542,0.351,0.431,0.392,0.333,11.8,16.2,83.8,88.2,49.3,50.7,55.6,42.4,6.5,7.6,9.8,4.2,11.3,17.1,112.2,102.4,102.4,112.2,1.0,3.0,4.0,1.0,0.2,0.75,5.0,4.0,0,1,1,0,15,19,38,39,2,4,17,11,25,21,48,41,23,20,201710250DAL,2017-10-25,2018,0
61,PHO,UTA,42,32,96,77,0.438,0.416,6,6,19,25,0.316,0.24,7,18,9,25,0.778,0.72,16,7,39,37,55,44,18,20,8,8,5,10,16,23,25,19,97,88,0.485,0.5,0.469,0.455,0.198,0.325,0.094,0.325,30.2,15.2,84.8,69.8,55.6,44.4,42.9,62.5,8.0,8.0,9.6,13.0,13.8,20.7,96.6,87.6,87.6,96.6,2.0,2.0,3.0,3.0,0.4,0.4,5.0,5.0,1,0,0,1,13,19,54,45,10,5,23,16,36,26,77,52,41,26,201710250PHO,2017-10-25,2018,0
62,GSW,TOR,43,43,77,94,0.558,0.457,12,8,26,34,0.462,0.235,19,18,22,19,0.864,0.947,6,17,31,25,37,42,32,30,10,10,7,6,17,16,15,16,117,112,0.675,0.547,0.636,0.5,0.338,0.362,0.286,0.202,19.4,35.4,64.6,80.6,46.8,53.2,74.4,69.8,10.3,10.3,11.7,11.8,16.4,13.5,120.6,115.4,115.4,120.6,3.0,2.0,2.0,2.0,0.6,0.5,5.0,4.0,1,0,0,1,14,26,34,51,6,7,16,17,31,35,51,60,20,25,201710250GSW,2017-10-25,2018,0
63,LAL,WAS,41,39,92,95,0.446,0.411,7,6,30,26,0.233,0.231,13,15,16,23,0.813,0.652,6,7,47,38,53,45,27,20,9,11,5,5,21,13,26,19,102,99,0.515,0.471,0.484,0.442,0.326,0.274,0.174,0.242,13.6,13.0,87.0,86.4,54.1,45.9,65.9,51.3,8.1,9.9,7.2,8.1,17.5,11.0,92.1,89.4,89.4,92.1,2.0,3.0,2.0,1.0,0.5,0.75,4.0,4.0,0,1,1,0,23,20,51,56,5,5,13,21,34,33,62,69,28,36,201710250LAL,2017-10-25,2018,1
64,CHI,ATL,31,32,86,81,0.36,0.395,7,11,32,28,0.219,0.393,22,11,29,13,0.759,0.846,18,7,44,33,62,40,20,22,5,10,4,5,13,10,15,23,91,86,0.461,0.496,0.401,0.463,0.372,0.346,0.337,0.16,35.3,13.7,86.3,64.7,60.8,39.2,64.5,68.8,5.6,11.2,7.5,9.3,11.6,10.3,101.8,96.2,96.2,101.8,1.0,1.0,3.0,4.0,0.25,0.2,4.0,5.0,1,0,0,1,25,17,55,49,5,4,10,13,24,21,54,53,30,32,201710260CHI,2017-10-26,2018,0
65,MEM,DAL,30,32,73,94,0.411,0.34,10,10,34,34,0.294,0.294,26,17,30,20,0.867,0.85,9,18,37,35,46,53,18,20,7,10,6,3,18,14,23,22,96,91,0.557,0.443,0.479,0.394,0.466,0.362,0.411,0.213,20.5,32.7,67.3,79.5,46.5,53.5,60.0,62.5,7.5,10.6,10.0,7.7,17.3,12.0,102.2,96.9,96.9,102.2,4.0,1.0,1.0,5.0,0.8,0.1666666666666666,5.0,6.0,1,0,0,1,24,24,43,62,3,6,14,18,20,22,39,60,19,38,201710260MEM,2017-10-26,2018,0
66,MIL,BOS,35,33,77,78,0.455,0.423,11,11,25,30,0.44,0.367,8,19,14,22,0.571,0.864,2,6,35,39,37,45,22,21,6,7,3,4,16,15,20,14,89,96,0.535,0.547,0.526,0.494,0.325,0.385,0.182,0.282,4.9,14.6,85.4,95.1,45.1,54.9,62.9,63.6,6.3,7.3,6.3,7.7,16.1,14.6,93.1,100.4,100.4,93.1,3.0,3.0,2.0,2.0,0.6,0.6,5.0,5.0,0,1,1,0,14,19,42,45,4,3,15,16,24,22,52,48,28,26,201710260MIL,2017-10-26,2018,0
67,POR,LAC,35,36,89,77,0.393,0.468,14,9,31,28,0.452,0.321,19,23,22,36,0.864,0.639,16,14,28,32,44,46,19,11,5,4,4,5,9,11,26,19,103,104,0.522,0.56,0.472,0.526,0.348,0.364,0.247,0.468,33.3,33.3,66.7,66.7,48.9,51.1,54.3,30.6,5.7,4.6,8.2,8.6,8.4,10.6,117.5,118.6,118.6,117.5,3.0,4.0,2.0,0.0,0.6,1.0,5.0,4.0,0,1,1,0,17,19,54,41,5,4,11,9,21,27,58,49,37,22,201710260POR,2017-10-26,2018,0
68,SAC,NOP,38,42,81,86,0.469,0.488,7,13,20,32,0.35,0.406,23,17,25,23,0.92,0.739,5,10,29,37,34,47,25,22,7,5,5,3,12,15,17,24,106,114,0.576,0.593,0.512,0.564,0.247,0.372,0.309,0.267,11.9,25.6,74.4,88.1,42.0,58.0,65.8,52.4,7.2,5.1,9.3,4.9,11.5,13.5,108.4,116.5,116.5,108.4,1.0,2.0,4.0,3.0,0.2,0.4,5.0,5.0,0,1,1,0,13,19,43,44,3,5,15,12,31,29,61,54,30,25,201710260SAC,2017-10-26,2018,0
69,CHA,HOU,33,38,88,85,0.375,0.447,11,22,29,57,0.379,0.386,16,11,28,13,0.571,0.846,11,7,33,44,44,51,16,21,6,5,5,6,9,15,14,26,93,109,0.464,0.601,0.438,0.576,0.33,0.671,0.318,0.153,20.0,17.5,82.5,80.0,46.3,53.7,48.5,55.3,6.2,5.2,17.9,10.2,8.2,14.2,96.5,113.1,113.1,96.5,2.0,5.0,3.0,1.0,0.4,0.8333333333333334,5.0,6.0,1,0,0,1,18,35,55,47,6,5,15,9,22,16,59,28,37,12,201710270CHO,2017-10-27,2018,0
70,ORL,SAS,48,30,84,89,0.571,0.337,11,4,23,24,0.478,0.167,7,23,14,27,0.5,0.852,6,17,39,32,45,49,22,19,9,8,7,8,17,17,24,15,114,87,0.632,0.431,0.637,0.36,0.274,0.27,0.167,0.303,15.8,30.4,69.6,84.2,47.9,52.1,45.8,63.3,9.1,8.1,10.8,13.1,15.9,14.4,115.1,87.8,87.8,115.1,4.0,4.0,1.0,1.0,0.8,0.8,5.0,5.0,0,1,1,0,12,20,36,59,8,7,17,17,37,26,61,65,24,39,201710270ORL,2017-10-27,2018,0
71,ATL,DEN,37,42,89,91,0.416,0.462,14,4,33,20,0.424,0.2,12,17,12,23,1.0,0.739,11,11,32,35,43,46,23,25,7,8,4,4,12,11,21,12,100,105,0.53,0.519,0.494,0.484,0.371,0.22,0.135,0.253,23.9,25.6,74.4,76.1,48.3,51.7,62.2,59.5,7.4,8.4,5.6,7.1,11.3,9.8,105.1,110.4,110.4,105.1,1.0,2.0,5.0,3.0,0.1666666666666666,0.4,6.0,5.0,0,1,1,0,19,16,52,49,4,4,11,12,23,38,56,71,33,33,201710270ATL,2017-10-27,2018,0
72,NYK,BRK,44,30,98,75,0.449,0.4,9,11,27,30,0.333,0.367,10,15,17,21,0.588,0.714,19,5,36,30,55,35,19,18,7,5,6,1,11,16,19,20,107,86,0.507,0.51,0.495,0.473,0.276,0.4,0.173,0.28,38.8,12.2,87.8,61.2,61.1,38.9,43.2,60.0,7.5,5.3,13.3,1.4,9.4,16.0,114.5,92.0,92.0,114.5,1.0,3.0,3.0,3.0,0.25,0.5,4.0,6.0,0,1,1,0,18,19,54,45,1,6,16,11,35,19,71,45,36,26,201710270NYK,2017-10-27,2018,0
73,MIN,OKC,42,43,86,86,0.488,0.5,8,8,22,28,0.364,0.286,27,22,35,25,0.771,0.88,17,11,27,24,44,35,23,19,5,8,7,9,15,14,21,29,119,116,0.587,0.598,0.535,0.547,0.256,0.326,0.407,0.291,41.5,28.9,71.1,58.5,55.7,44.3,54.8,44.2,5.2,8.3,12.1,14.1,12.9,12.6,123.9,120.7,120.7,123.9,3.0,2.0,3.0,3.0,0.5,0.4,6.0,5.0,1,0,0,1,14,20,44,43,9,7,14,15,34,35,64,58,30,23,201710270MIN,2017-10-27,2018,0
74,GSW,WAS,46,43,95,97,0.484,0.443,10,15,38,33,0.263,0.455,18,16,20,22,0.9,0.727,15,12,38,29,53,41,33,30,7,7,13,6,17,14,20,21,120,117,0.578,0.548,0.537,0.521,0.4,0.34,0.211,0.227,34.1,24.0,76.0,65.9,56.4,43.6,71.7,69.8,6.7,6.7,20.3,10.5,14.1,11.6,115.4,112.5,112.5,115.4,4.0,3.0,2.0,2.0,0.6666666666666666,0.6,6.0,5.0,1,0,0,1,28,18,49,54,6,13,14,17,36,28,57,64,21,36,201710270GSW,2017-10-27,2018,0
75,LAL,TOR,36,40,79,93,0.456,0.43,3,7,23,29,0.13,0.241,17,14,24,20,0.708,0.7,9,9,40,31,49,40,20,27,7,12,6,4,21,12,22,24,92,101,0.514,0.496,0.475,0.468,0.291,0.312,0.304,0.215,22.5,18.4,81.6,77.5,55.1,44.9,55.6,67.5,6.9,11.9,9.4,7.1,19.0,10.5,91.2,100.1,100.1,91.2,2.0,3.0,3.0,2.0,0.4,0.6,5.0,5.0,1,0,0,1,20,22,43,53,4,6,12,21,33,33,56,64,23,31,201710270LAL,2017-10-27,2018,0
76,NOP,CLE,49,36,95,78,0.516,0.462,13,12,33,32,0.394,0.375,12,17,16,23,0.75,0.739,10,5,37,32,47,37,33,19,10,8,4,2,11,18,20,19,123,101,0.603,0.573,0.584,0.538,0.347,0.41,0.168,0.295,23.8,11.9,88.1,76.2,56.0,44.0,67.3,52.8,10.0,8.0,8.7,3.2,9.7,17.0,122.7,100.7,100.7,122.7,3.0,3.0,3.0,3.0,0.5,0.5,6.0,6.0,1,0,0,1,20,20,46,42,2,4,18,11,36,24,62,46,26,22,201710280NOP,2017-10-28,2018,0
77,CHI,OKC,22,39,78,88,0.282,0.443,10,13,37,34,0.27,0.382,15,10,20,14,0.75,0.714,12,11,35,41,47,52,16,28,9,16,5,8,19,11,16,17,69,101,0.397,0.536,0.346,0.517,0.474,0.386,0.256,0.159,22.6,23.9,76.1,77.4,47.5,52.5,72.7,71.8,9.8,17.4,9.3,19.5,18.0,10.5,75.2,110.1,110.1,75.2,1.0,3.0,4.0,3.0,0.2,0.5,5.0,6.0,1,0,0,1,27,21,56,49,8,5,11,19,12,26,41,54,29,28,201710280CHI,2017-10-28,2018,0
78,MEM,HOU,40,29,85,77,0.471,0.377,14,14,33,38,0.424,0.368,9,17,12,21,0.75,0.81,6,8,36,35,42,43,26,18,10,4,6,3,9,17,20,23,103,89,0.57,0.516,0.553,0.468,0.388,0.494,0.141,0.273,14.6,18.2,81.8,85.4,49.4,50.6,65.0,62.1,10.8,4.3,15.4,5.8,9.1,16.5,111.5,96.3,96.3,111.5,5.0,5.0,1.0,2.0,0.8333333333333334,0.7142857142857143,6.0,7.0,0,1,1,0,19,24,45,48,3,6,17,9,26,15,52,39,26,24,201710280MEM,2017-10-28,2018,0
79,MIA,BOS,34,34,79,81,0.43,0.42,7,6,31,23,0.226,0.261,15,22,16,26,0.938,0.846,6,11,34,30,40,41,17,15,6,11,9,5,19,12,23,14,90,96,0.523,0.519,0.475,0.457,0.392,0.284,0.203,0.321,16.7,24.4,75.6,83.3,49.4,50.6,50.0,44.1,6.4,11.7,15.5,10.4,18.1,11.5,96.0,102.4,102.4,96.0,2.0,4.0,3.0,2.0,0.4,0.6666666666666666,5.0,6.0,0,1,1,0,24,17,45,47,5,9,12,19,27,28,48,58,21,30,201710280MIA,2017-10-28,2018,0
80,DAL,PHI,38,43,74,87,0.514,0.494,19,16,40,35,0.475,0.457,15,10,19,14,0.789,0.714,3,11,30,31,33,42,22,25,7,10,2,1,17,13,15,21,110,112,0.668,0.601,0.642,0.586,0.541,0.402,0.257,0.161,8.8,26.8,73.2,91.2,44.0,56.0,57.9,58.1,7.4,10.6,3.8,2.9,17.1,12.2,116.9,119.0,119.0,116.9,1.0,2.0,6.0,4.0,0.1428571428571428,0.3333333333333333,7.0,6.0,0,1,1,0,21,19,36,44,1,2,13,17,19,27,34,52,15,25,201710280DAL,2017-10-28,2018,0
81,UTA,LAL,37,31,79,81,0.468,0.383,13,5,31,22,0.419,0.227,9,14,13,20,0.692,0.7,14,14,35,25,49,39,18,17,9,12,5,4,21,16,20,20,96,81,0.567,0.451,0.551,0.414,0.392,0.272,0.165,0.247,35.9,28.6,71.4,64.1,55.7,44.3,48.6,54.8,10.1,13.4,8.5,8.3,19.9,15.1,107.4,90.6,90.6,107.4,3.0,2.0,3.0,4.0,0.5,0.3333333333333333,6.0,6.0,1,0,0,1,18,17,42,50,4,5,16,21,24,26,48,59,24,33,201710280UTA,2017-10-28,2018,0
82,POR,PHO,40,37,91,87,0.44,0.425,11,9,26,26,0.423,0.346,23,24,28,30,0.821,0.8,12,12,41,34,53,46,27,21,8,12,7,7,14,17,26,23,114,107,0.552,0.534,0.5,0.477,0.286,0.299,0.308,0.345,26.1,22.6,77.4,73.9,53.5,46.5,67.5,56.8,7.8,11.7,11.5,10.8,11.9,14.5,110.8,104.0,104.0,110.8,4.0,2.0,2.0,4.0,0.6666666666666666,0.3333333333333333,6.0,6.0,1,0,0,1,15,17,51,50,7,7,17,14,29,28,65,61,36,33,201710280POR,2017-10-28,2018,0
83,LAC,DET,28,36,84,88,0.333,0.409,15,9,38,28,0.395,0.321,16,14,22,21,0.727,0.667,15,12,36,38,51,50,19,16,6,11,6,6,18,12,18,20,87,95,0.464,0.488,0.423,0.46,0.452,0.318,0.262,0.239,28.3,25.0,75.0,71.7,50.5,49.5,67.9,44.4,6.4,11.7,10.0,13.0,16.1,11.0,92.4,100.9,100.9,92.4,4.0,4.0,1.0,2.0,0.8,0.6666666666666666,5.0,6.0,0,1,1,0,23,19,56,52,6,6,12,18,13,27,46,60,33,33,201710280LAC,2017-10-28,2018,0
84,ATL,MIL,36,44,77,81,0.468,0.543,13,13,29,26,0.448,0.5,21,16,26,21,0.808,0.762,3,5,28,38,31,43,27,30,9,9,2,3,16,14,21,27,106,117,0.599,0.648,0.552,0.623,0.377,0.321,0.338,0.259,7.3,15.2,84.8,92.7,41.9,58.1,75.0,68.2,9.1,9.1,3.6,6.3,15.3,13.4,107.3,118.4,118.4,107.3,1.0,4.0,6.0,2.0,0.1428571428571428,0.6666666666666666,7.0,6.0,0,1,1,0,16,13,41,37,3,2,14,16,23,31,48,55,25,24,201710290ATL,2017-10-29,2018,0
85,IND,SAS,36,36,77,90,0.468,0.4,10,9,22,28,0.455,0.321,15,13,20,18,0.75,0.722,6,12,38,32,44,44,21,19,9,12,3,8,19,15,20,11,97,94,0.565,0.48,0.532,0.45,0.286,0.311,0.26,0.2,15.8,24.0,76.0,84.2,50.0,50.0,58.3,52.8,9.2,12.3,4.8,14.5,18.1,13.3,99.3,96.2,96.2,99.3,3.0,4.0,3.0,2.0,0.5,0.6666666666666666,6.0,6.0,1,0,0,1,12,19,41,54,8,3,15,19,26,27,55,62,29,35,201710290IND,2017-10-29,2018,0
